 3291776  3292550  |  1231308  1230532  |      775      777  |    79.64  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3291755  3292959  |  1107835  1106653  |     1205     1183  |    78.42  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3292660  3292872  |  1230437  1230223  |      213      215  |    92.56  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3294561  3295247  |  1229918  1229232  |      687      687  |    85.15  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3294561  3295247  |  1106368  1105682  |      687      687  |    85.30  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3298318  3298579  |  1225942  1225683  |      262      260  |    96.18  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3298319  3298579  |  1104246  1103986  |      261      261  |    91.98  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3301250  3302354  |  3689116  3688012  |     1105     1105  |    99.28  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3301251  3302354  |  2284517  2283414  |     1104     1104  |    99.73  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3302351  3303703  |  1222854  1221502  |     1353     1353  |    82.84  |  3802913  3802913  |     0.04     0.04  | CP021422.1	CP021422.1	
 3310009  3310789  |  1069027  1068247  |      781      781  |    86.46  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3310009  3310790  |  1153549  1152768  |      782      782  |    85.19  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3327498  3333983  |   254957   248472  |     6486     6486  |    99.72  |  3802913  3802913  |     0.17     0.17  | CP021422.1	CP021422.1	
 3335540  3338392  |  2181946  2179068  |     2853     2879  |    98.09  |  3802913  3802913  |     0.08     0.08  | CP021422.1	CP021422.1	
 3335541  3336538  |  2281085  2280088  |      998      998  |    98.80  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3344660  3344793  |   652635   652502  |      134      134  |    88.06  |  3802913  3802913  |     0.00     0.00  | CP021422.1	CP021422.1	
 3348773  3349297  |   642321   641796  |      525      526  |    91.25  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3354396  3355440  |  3536902  3535858  |     1045     1045  |    99.81  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3381836  3382105  |  1503997  1503729  |      270      269  |    87.45  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3395728  3395860  |  2563310  2563179  |      133      132  |    92.48  |  3802913  3802913  |     0.00     0.00  | CP021422.1	CP021422.1	
 3405230  3405431  |   247611   247410  |      202      202  |    95.54  |  3802913  3802913  |     0.01     0.01  | CP021422.1	CP021422.1	
 3510560  3511750  |  2424596  2423406  |     1191     1191  |    98.74  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3512113  3513259  |  1134839  1133693  |     1147     1147  |    97.12  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3512137  3514197  |  2350289  2348229  |     2061     2061  |    95.15  |  3802913  3802913  |     0.05     0.05  | CP021422.1	CP021422.1	
 3535858  3536902  |  3355440  3354396  |     1045     1045  |    99.81  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3679407  3680045  |  2528372  2527696  |      639      677  |    75.37  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3688012  3689116  |  3302354  3301250  |     1105     1105  |    99.28  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3688013  3689115  |  1050628  1049526  |     1103     1103  |   100.00  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3691186  3692216  |  2352096  2351066  |     1031     1031  |    95.34  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3691193  3692216  |  1136621  1135598  |     1024     1024  |    96.98  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3692963  3694109  |  1134839  1133693  |     1147     1147  |    97.99  |  3802913  3802913  |     0.03     0.03  | CP021422.1	CP021422.1	
 3692987  3694783  |  2350289  2348493  |     1797     1797  |    95.38  |  3802913  3802913  |     0.05     0.05  | CP021422.1	CP021422.1	
 3702963  3703582  |   703836   703210  |      620      627  |    83.92  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3762907  3763536  |    25299    24670  |      630      630  |    98.41  |  3802913  3802913  |     0.02     0.02  | CP021422.1	CP021422.1	
 3767106  3767263  |    21433    21275  |      158      159  |    99.37  |  3802913  3802913  |     0.00     0.00  | CP021422.1	CP021422.1	
 3767100  3767263  |    40649    40486  |      164      164  |    96.97  |  3802913  3802913  |     0.00     0.00  | CP021422.1	CP021422.1	
 3777312  3782724  |   594292   588844  |     5413     5449  |    98.83  |  3802913  3802913  |     0.14     0.14  | CP021422.1	CP021422.1	
   68372    69795  |   738817   737394  |     1424     1424  |    78.41  |  4469084  3802913  |     0.03     0.04  | CP022722.1	CP021422.1	
   68426    69318  |  3407744  3406852  |      893      893  |    78.24  |  4469084  3802913  |     0.02     0.02  | CP022722.1	CP021422.1	
  132193   132421  |  1930512  1930283  |      229      230  |    83.55  |   375426  3802913  |     0.06     0.01  | NHTR01000006.1	CP021422.1	
  202562   203015  |  2468273  2467821  |      454      453  |    81.96  |   375426  3802913  |     0.12     0.01  | NHTR01000006.1	CP021422.1	
  203146   203903  |  2467725  2466968  |      758      758  |    84.21  |   375426  3802913  |     0.20     0.02  | NHTR01000006.1	CP021422.1	
  234407   235560  |  1929707  1928555  |     1154     1153  |    92.11  |   375426  3802913  |     0.31     0.03  | NHTR01000006.1	CP021422.1	
  234779   235560  |  3404594  3403814  |      782      781  |    91.18  |   375426  3802913  |     0.21     0.02  | NHTR01000006.1	CP021422.1	
   85887    86490  |  3203370  3202767  |      604      604  |    80.95  |   901821  3802913  |     0.07     0.02  | NHMQ01000003.1	CP021422.1	
  168168   168625  |  2774032  2773575  |      458      458  |    83.19  |   901821  3802913  |     0.05     0.01  | NHMQ01000003.1	CP021422.1	
  311761   312367  |  3278894  3278287  |      607      608  |    87.44  |   901821  3802913  |     0.07     0.02  | NHMQ01000003.1	CP021422.1	
  317060   317212  |   745495   745343  |      153      153  |    87.01  |   901821  3802913  |     0.02     0.00  | NHMQ01000003.1	CP021422.1	
  325137   327419  |  3271666  3269384  |     2283     2283  |    81.99  |   901821  3802913  |     0.25     0.06  | NHMQ01000003.1	CP021422.1	
  325306   327419  |   744374   742261  |     2114     2114  |    81.46  |   901821  3802913  |     0.23     0.06  | NHMQ01000003.1	CP021422.1	
  560153   560234  |  1567719  1567638  |       82       82  |    98.78  |   901821  3802913  |     0.01     0.00  | NHMQ01000003.1	CP021422.1	
  213040   213311  |  1347250  1346976  |      272      275  |    88.73  |  1676879  3802913  |     0.02     0.01  | NHMQ01000001.1	CP021422.1	
  938172   938879  |   349717   349007  |      708      711  |    80.36  |  1676879  3802913  |     0.04     0.02  | NHMQ01000001.1	CP021422.1	
  973009   973280  |  2934267  2933996  |      272      272  |    75.64  |  1676879  3802913  |     0.02     0.01  | NHMQ01000001.1	CP021422.1	
  997255   997773  |  2918591  2918073  |      519      519  |    85.63  |  1676879  3802913  |     0.03     0.01  | NHMQ01000001.1	CP021422.1	
 1027043  1027446  |  3274390  3273987  |      404      404  |    82.56  |  1676879  3802913  |     0.02     0.01  | NHMQ01000001.1	CP021422.1	
 1030983  1032225  |   741723   740481  |     1243     1243  |    82.65  |  1676879  3802913  |     0.07     0.03  | NHMQ01000001.1	CP021422.1	
 1036501  1038095  |   724696   723096  |     1595     1601  |    81.46  |  1676879  3802913  |     0.10     0.04  | NHMQ01000001.1	CP021422.1	
 1041386  1042407  |  1400113  1399100  |     1022     1014  |    81.61  |  1676879  3802913  |     0.06     0.03  | NHMQ01000001.1	CP021422.1	
 1042619  1043322  |  1398888  1398177  |      704      712  |    83.45  |  1676879  3802913  |     0.04     0.02  | NHMQ01000001.1	CP021422.1	
 1043583  1044533  |  1398009  1397062  |      951      948  |    88.24  |  1676879  3802913  |     0.06     0.02  | NHMQ01000001.1	CP021422.1	
   48195    49002  |  1621813  1620994  |      808      820  |    79.42  |  1113122  3802913  |     0.07     0.02  | NHMQ01000002.1	CP021422.1	
  206129   206401  |  2852966  2852694  |      273      273  |    90.84  |  1113122  3802913  |     0.02     0.01  | NHMQ01000002.1	CP021422.1	
  376205   376497  |   276601   276306  |      293      296  |    84.80  |  1113122  3802913  |     0.03     0.01  | NHMQ01000002.1	CP021422.1	
  377592   378249  |   275211   274554  |      658      658  |    81.97  |  1113122  3802913  |     0.06     0.02  | NHMQ01000002.1	CP021422.1	
  633739   633995  |   860266   860010  |      257      257  |    81.40  |  1113122  3802913  |     0.02     0.01  | NHMQ01000002.1	CP021422.1	
  634375   634804  |   859630   859204  |      430      427  |    79.59  |  1113122  3802913  |     0.04     0.01  | NHMQ01000002.1	CP021422.1	
  934641   934794  |  2782857  2782704  |      154      154  |    87.10  |  1113122  3802913  |     0.01     0.00  | NHMQ01000002.1	CP021422.1	
 1041268  1041571  |  2208358  2208055  |      304      304  |    81.76  |  1113122  3802913  |     0.03     0.01  | NHMQ01000002.1	CP021422.1	
  340941   342628  |  1863348  1861660  |     1688     1689  |    85.27  |   563091  3802913  |     0.30     0.04  | NHTR01000005.1	CP021422.1	
  325998   326811  |  1347792  1346976  |      814      817  |    91.93  |   835505  3802913  |     0.10     0.02  | NHTR01000003.1	CP021422.1	
  341038   341290  |   410772   410525  |      253      248  |    89.80  |   835505  3802913  |     0.03     0.01  | NHTR01000003.1	CP021422.1	
  556186   558121  |  1211636  1209703  |     1936     1934  |    86.52  |   706697  3802913  |     0.27     0.05  | NHTR01000004.1	CP021422.1	
